wv_nm,T_293,T_283,T_273,T_263,T_253,T_243,T_233,T_223,T_213,T_203,T_193,T_228
383.71,0.000187559174,0.000168907521,0.000162629868,0.000139487798,0.000111221009,0.000101408696,6.3995638e-05,6.431252e-05,4.6159593e-05,4.4938064e-05,3.7025429e-05,7.25572112005136e-05
383.72,0.000185145437,0.000169676054,0.000161706929,0.000139977647,0.000111350398,0.000101088855,6.3886693e-05,6.4958658e-05,4.6036391e-05,4.4269599e-05,3.8225707e-05,7.28216217591896e-05
383.73,0.000180546344,0.000170579894,0.000160922256,0.000140811547,0.000111330492,0.000100142513,6.348938e-05,6.3893956e-05,4.6279836e-05,4.3552714e-05,3.9378103e-05,7.29390389886977e-05
383.74,0.000174514288,0.000171601825,0.000161857031,0.00014070045,0.000110898209,9.7734425e-05,6.2874984e-05,6.2752589e-05,4.685711e-05,4.2895278e-05,4.0047644e-05,7.28631295754534e-05
383.75,0.000168792927,0.000172714678,0.000159452171,0.00013932317,0.00010976814,0.000101722081,6.2208671e-05,6.1316398e-05,4.7714144e-05,4.2402739e-05,4.0167349e-05,7.3434873051879e-05
383.76,0.00016775109,0.000173882945,0.000156053356,0.00013802121,0.000107766511,9.6881695e-05,6.1713711e-05,6.0006906e-05,4.879122e-05,4.240516e-05,3.9725651e-05,7.18009686471854e-05
383.77,0.000169456012,0.000175064662,0.000161075048,0.000138564859,0.000104761243,9.4855587e-05,6.1616602e-05,6.0115582e-05,5.0036959e-05,4.1816588e-05,3.8964112e-05,7.12098821756971e-05
383.78,0.00017170808,0.000176213023,0.000160183582,0.000138269228,0.000102813683,9.2142184e-05,6.2087352e-05,6.0566426e-05,5.1407245e-05,4.1945708e-05,3.8215216e-05,7.03972575638391e-05
383.79,0.000176938516,0.000177279877,0.000155404797,0.000137096926,0.000101922486,9.0342036e-05,6.3188907e-05,6.1529984e-05,5.2859038e-05,4.195324e-05,3.7987642e-05,6.9466808240599e-05
383.8,0.000181506674,0.000178218418,0.000161969742,0.000135344929,0.000101301903,9.2641448e-05,6.4845678e-05,6.1795218e-05,5.4331813e-05,4.1182555e-05,3.8577828e-05,6.99414615154218e-05
383.81,0.000181591409,0.000178985068,0.000162986024,0.000132553516,0.000100343994,8.6975232e-05,6.68465e-05,6.1578135e-05,5.5730882e-05,4.0235944e-05,4.0439308e-05,6.89532284345419e-05
383.82,0.000178962472,0.000179541091,0.000156189739,0.000130060693,0.000100295574,8.7956813e-05,6.8876105e-05,6.08747e-05,5.6917979e-05,3.9056917e-05,4.3320298e-05,6.90918656914746e-05
383.83,0.000170840555,0.000179856628,0.000154335791,0.000127855969,9.9801421e-05,8.9824211e-05,7.0575109e-05,5.9302933e-05,5.771395e-05,3.8828805e-05,4.6560672e-05,7.01006038889349e-05
383.84,0.000163138816,0.000179908814,0.000153976945,0.000124733417,9.9170347e-05,8.9747277e-05,7.1612373e-05,5.8215635e-05,5.7924577e-05,3.8965995e-05,5.0148056e-05,7.05904271298336e-05
383.85,0.00015781154,0.000179685813,0.000151211356,0.000121844626,9.8354739e-05,9.0231746e-05,7.1757364e-05,5.7563848e-05,5.7377431e-05,3.9478978e-05,5.3045186e-05,7.0595467956324e-05
383.86,0.000155776017,0.000179184128,0.00015185857,0.000119508361,9.7361591e-05,8.929993e-05,7.0930996e-05,5.6875746e-05,5.5970023e-05,4.0572463e-05,5.4816013e-05,6.99362677314242e-05
383.87,0.000156128138,0.000178410753,0.000148783631,0.000117875262,9.7362667e-05,8.6503944e-05,6.9229571e-05,5.8458273e-05,5.3713382e-05,4.0616041e-05,5.5264167e-05,6.86787029684418e-05
383.88,0.000158666422,0.000177380214,0.000153769546,0.000116674715,9.7867849e-05,8.8231462e-05,6.6909984e-05,6.0484919e-05,5.0757879e-05,3.9529819e-05,5.4487026e-05,6.83461854500229e-05
383.89,0.000144028518,0.000176115107,0.000138035198,0.000113847794,9.9381781e-05,7.7936563e-05,6.4341572e-05,6.4219446e-05,4.7392151e-05,3.7136257e-05,5.1553312e-05,6.65310253092255e-05
383.9,0.000140299102,0.000174643946,0.000136845411,0.000110950395,0.000100616491,7.9750699e-05,6.1934022e-05,6.6723567e-05,4.4010821e-05,3.5740685e-05,4.9380599e-05,6.64244291709186e-05
383.91,0.000142246931,0.000172999818,0.000138679184,0.000108756969,0.000102005876,7.8003813e-05,6.0056671e-05,6.7835075e-05,4.1053973e-05,3.460685e-05,4.7796996e-05,6.52756861013225e-05
383.92,0.000145326443,0.000171217962,0.000142039532,0.000106742697,0.000103015164,7.9494611e-05,5.8963724e-05,6.8673279e-05,3.8928604e-05,3.4264951e-05,4.6850385e-05,6.49430720563215e-05
383.93,0.000148255315,0.000169336038,0.000137699755,0.000104183162,0.000102809917,7.7898096e-05,5.8749062e-05,6.7870852e-05,3.793169e-05,3.4657422e-05,4.6718306e-05,6.34756767634234e-05
383.94,0.000149186862,0.00016739063,0.000139821089,0.00010300548,0.000100777622,7.7717059e-05,5.9329295e-05,6.7485375e-05,3.8189661e-05,3.4897101e-05,4.7463436e-05,6.31511011345383e-05
383.95,0.00015147928,0.000165417784,0.000139990021,0.000103323169,9.8398317e-05,8.4372388e-05,6.0470393e-05,6.7028075e-05,3.963177e-05,3.4803489e-05,4.8644615e-05,6.41595852451643e-05
383.96,0.00015433068,0.000163451663,0.000138613548,0.000104532324,9.6459096e-05,8.1982861e-05,6.1842024e-05,6.689492e-05,4.2000853e-05,3.4825816e-05,5.0239247e-05,6.37932416979037e-05
383.97,0.000155186369,0.00016152374,0.000140190695,0.000106069659,9.462613e-05,7.8394401e-05,6.3093143e-05,6.7652962e-05,4.4905784e-05,3.4954667e-05,5.1549008e-05,6.38748805206091e-05
383.98,0.000152365366,0.000159662798,0.00013845161,0.00010782058,9.4903469e-05,7.9734828e-05,6.3928119e-05,6.9105831e-05,4.7897602e-05,3.4818822e-05,5.2565828e-05,6.54541841674038e-05
383.99,0.000152107395,0.00015789493,0.00014021625,0.000108244255,9.5090424e-05,8.0677942e-05,6.4170488e-05,6.9378866e-05,5.0558012e-05,3.4206578e-05,5.294458e-05,6.62897531595394e-05
384,0.000150327691,0.00015624327,0.000135888847,0.00010901494,9.4500507e-05,8.0744385e-05,6.3795502e-05,6.9707853e-05,5.2576319e-05,3.3912561e-05,5.2794747e-05,6.65122470321803e-05
384.01,0.000147553763,0.000154729069,0.00013733257,0.000110135594,9.4644422e-05,8.0748958e-05,6.2927708e-05,7.0507321e-05,5.3798117e-05,3.4108124e-05,5.2224198e-05,6.72472952244852e-05
384.02,0.000144118364,0.000153370888,0.000139159618,0.000110933717,9.5396008e-05,7.9882509e-05,6.1806247e-05,7.121775e-05,5.4237394e-05,3.427867e-05,5.1433069e-05,6.77976134985173e-05
384.03,0.000145139219,0.000152185136,0.000140520489,0.00011266527,9.588774e-05,7.9125812e-05,6.0722177e-05,7.0982644e-05,5.4049901e-05,3.4072885e-05,5.0687401e-05,6.76261993395411e-05
384.04,0.000149260299,0.000151186339,0.000141943499,0.000114256674,9.5620354e-05,8.2936466e-05,5.994934e-05,7.0817209e-05,5.3475855e-05,3.3537575e-05,5.0146711e-05,6.77884084981015e-05
384.05,0.000151867447,0.000150386602,0.000140583435,0.000114831796,9.5589688e-05,8.0591324e-05,5.9680609e-05,7.103752e-05,5.2768385e-05,3.274537e-05,4.9901383e-05,6.6875807913001e-05
384.06,0.000151982848,0.000149795071,0.000137825647,0.000115128503,9.5392511e-05,7.6151748e-05,5.9986193e-05,7.0455942e-05,5.2127627e-05,3.2125056e-05,4.9912681e-05,6.57167154797037e-05
384.07,0.000151383516,0.000149417933,0.000138388126,0.000114638116,9.4796945e-05,7.8184312e-05,6.0805029e-05,6.8598766e-05,5.1653649e-05,3.1680399e-05,5.0027544e-05,6.57690133363779e-05
384.08,0.000150786336,0.00014925734,0.000137977901,0.000113422505,9.4983631e-05,8.0814056e-05,6.1966033e-05,6.6521817e-05,5.1332732e-05,3.1516578e-05,5.0021895e-05,6.59765958554594e-05
384.09,0.000150579475,0.000149310871,0.000133341417,0.00011313871,9.6244972e-05,7.9323527e-05,6.3235444e-05,6.543963e-05,5.1056469e-05,3.1912815e-05,4.9660359e-05,6.56581521889234e-05
384.1,0.000151873634,0.000149570187,0.000132829779,0.000113431651,9.748022e-05,7.5655712e-05,6.4377349e-05,6.5616901e-05,5.0665881e-05,3.220199e-05,4.878046e-05,6.5236684934259e-05
384.11,0.000152878349,0.000150021569,0.000135096911,0.000112709655,9.7925684e-05,7.4451399e-05,6.5209366e-05,6.6363376e-05,5.001248e-05,3.2309052e-05,4.7226985e-05,6.51838364868015e-05
384.12,0.000152987294,0.000150645111,0.000137719392,0.000112083692,9.8699866e-05,7.6087726e-05,6.5640842e-05,6.7182212e-05,4.9012607e-05,3.2377109e-05,4.5172094e-05,6.57048041492635e-05
384.13,0.000153525832,0.000151413375,0.000143419502,0.000112997216,9.9647822e-05,7.8192651e-05,6.5683882e-05,6.8654449e-05,4.7686168e-05,3.2470452e-05,4.2561718e-05,6.66374244655418e-05
384.14,0.000155744275,0.000152293812,0.000144585617,0.000114161717,0.000100473652,8.321784e-05,6.5435595e-05,6.9676918e-05,4.6166318e-05,3.2402395e-05,3.9913413e-05,6.74753979156744e-05
384.15,0.000155831162,0.000153248224,0.000140132591,0.000115743975,0.000101301903,7.9216465e-05,6.5040434e-05,6.7923038e-05,4.4677672e-05,3.2144693e-05,3.7199741e-05,6.61073070846016e-05
384.16,0.000158266419,0.00015423384,0.00013782215,0.000115717613,0.00010143721,7.7303606e-05,6.4640162e-05,6.6145217e-05,4.349192e-05,3.2232387e-05,3.4974842e-05,6.47594281992287e-05
384.17,0.000156068151,0.00015520493,0.000140276775,0.00011612999,0.000101051733,7.4708294e-05,6.4329467e-05,6.5007616e-05,4.286784e-05,3.2654986e-05,3.317308e-05,6.43088872472532e-05
384.18,0.000151963749,0.000156115226,0.000136775471,0.000114704021,0.000100747763,7.3674258e-05,6.4129869e-05,6.4912659e-05,4.2991311e-05,3.3172273e-05,3.2086051e-05,6.41291227013862e-05
384.19,0.000150922719,0.000156919805,0.000135593754,0.000113446177,0.000101084282,7.6635948e-05,6.3985954e-05,6.3892611e-05,4.3932811e-05,3.4028769e-05,3.1511467e-05,6.45993884732713e-05
384.2,0.000149592514,0.000157577241,0.000135168465,0.000114059228,0.00010074588,7.9039194e-05,6.3789584e-05,6.3838273e-05,4.5628049e-05,3.4127223e-05,3.136271e-05,6.53660365983523e-05
384.21,0.000146096052,0.000158051757,0.000133801676,0.000115409339,0.000100166454,7.2416145e-05,6.3417557e-05,6.4286965e-05,4.7888725e-05,3.4140404e-05,3.1489947e-05,6.48645736463226e-05
384.22,0.000143840487,0.000158315646,0.00013409919,0.000116919236,9.9445534e-05,7.4390067e-05,6.2777068e-05,6.5078632e-05,5.0438576e-05,3.3675572e-05,3.1679323e-05,6.58926889343684e-05
384.23,0.000139129221,0.000158350616,0.000130875225,0.000118834516,9.804243e-05,7.6158473e-05,6.1841486e-05,6.486935e-05,5.296879e-05,3.3189758e-05,3.1861167e-05,6.66622083678948e-05
384.24,0.000132957554,0.000158149673,0.000128214546,0.000120279046,9.6057748e-05,7.5254633e-05,6.0665149e-05,6.4764978e-05,5.5197993e-05,3.29525e-05,3.1973609e-05,6.69521101644945e-05
384.25,0.000128602982,0.000157717928,0.000129754571,0.000120834262,9.4409854e-05,7.3518238e-05,5.9374756e-05,6.4418237e-05,5.6924704e-05,3.2730844e-05,3.1988673e-05,6.69535156899726e-05
384.26,0.000126749572,0.00015707179,0.000132424934,0.000121490353,9.3458939e-05,7.2791938e-05,5.8137356e-05,6.2895966e-05,5.8062574e-05,3.2339718e-05,3.2014766e-05,6.67595097353598e-05
384.27,0.000125587761,0.000156240042,0.000133517343,0.000122807108,9.3687589e-05,7.5746903e-05,5.7116501e-05,6.1114917e-05,5.8648725e-05,3.2345636e-05,3.2126939e-05,6.72879032198143e-05
384.28,0.000124863075,0.000155260882,0.000131819146,0.000124045584,9.4628013e-05,7.4568952e-05,5.6427054e-05,5.9850348e-05,5.8827072e-05,3.2063186e-05,3.2411541e-05,6.70275733577562e-05
384.29,0.00012603995,0.000154180847,0.000130568027,0.000125082848,9.5681955e-05,7.0398645e-05,5.610264e-05,5.8478986e-05,5.8810394e-05,3.1229286e-05,3.2908384e-05,6.60083537464149e-05
384.3,0.000128445348,0.00015305293,0.000130387259,0.000125677069,9.6466628e-05,7.0241549e-05,5.6088921e-05,5.6420867e-05,5.8828148e-05,3.0483349e-05,3.3588147e-05,6.5505379234774e-05
384.31,0.000131163862,0.000151932545,0.00012754097,0.0001254885,9.6444839e-05,6.904154e-05,5.6259467e-05,5.4164495e-05,5.9074552e-05,2.999619e-05,3.4424199e-05,6.44568305392538e-05
384.32,0.000134503766,0.000150875913,0.000124779147,0.000125921052,9.5733872e-05,6.7039104e-05,5.6453147e-05,5.2584658e-05,5.9664469e-05,3.0079849e-05,3.5257023e-05,6.33808055528298e-05
384.33,0.000137421878,0.000149936027,0.000123486064,0.000126682322,9.4810664e-05,6.8374958e-05,5.6524163e-05,5.1875574e-05,6.060839e-05,3.0399152e-05,3.605407e-05,6.32471559839536e-05
384.34,0.00013754508,0.000149159155,0.000121273001,0.000126140018,9.4038365e-05,6.5618515e-05,5.6384552e-05,5.1832265e-05,6.181351e-05,3.0782208e-05,3.6633765e-05,6.26104231309664e-05
384.35,0.000137327728,0.000148583495,0.000121554644,0.000124301403,9.2834859e-05,6.5228196e-05,5.6033507e-05,5.1465349e-05,6.3103365e-05,3.1033992e-05,3.7018973e-05,6.22654957941864e-05
384.36,0.00013476631,0.000148236754,0.000124751978,0.000121564866,9.1579436e-05,6.7241392e-05,5.5561412e-05,5.2136504e-05,6.4260334e-05,3.2002123e-05,3.7131953e-05,6.28733345580194e-05
384.37,0.000133953661,0.00014813292,0.000122022435,0.000117872841,9.1631891e-05,7.0349418e-05,5.5126708e-05,5.2572015e-05,6.5074866e-05,3.1775625e-05,3.7048832e-05,6.30268238302701e-05
384.38,0.000137745754,0.000148273876,0.000122052294,0.000116749228,9.1907616e-05,6.7848525e-05,5.4914736e-05,5.2610213e-05,6.5392017e-05,3.0582072e-05,3.6803504e-05,6.19527602860724e-05
384.39,0.000139158273,0.00014864671,0.000123334617,0.000117248761,9.226969e-05,6.8853778e-05,5.5087972e-05,5.2425679e-05,6.5147765e-05,2.9710243e-05,3.6464026e-05,6.20423558569483e-05
384.4,0.000137190269,0.000149226136,0.00012539973,0.0001159121,9.1644265e-05,6.8117256e-05,5.5739759e-05,5.2074365e-05,6.4382729e-05,2.8471498e-05,3.6072362e-05,6.18180676077761e-05
384.41,0.000135142641,0.000149975032,0.000122900451,0.000115300663,9.1437404e-05,6.4580713e-05,5.6867138e-05,5.130637e-05,6.323383e-05,2.8026572e-05,3.5636044e-05,6.1005350332002e-05
384.42,0.00013520478,0.000150846323,0.000120838297,0.000115612165,9.1177281e-05,6.6576693e-05,5.8363585e-05,5.0845304e-05,6.1903625e-05,2.7403299e-05,3.5100465e-05,6.11625993330804e-05
384.43,0.000135744663,0.000151785671,0.000117946278,0.000116133487,9.0376737e-05,6.4874999e-05,6.0039455e-05,5.019271e-05,6.0617805e-05,2.67890644e-05,3.4423661e-05,6.04864134230838e-05
384.44,0.000135628993,0.000152733896,0.00011790808,0.000116481035,8.9116203e-05,5.9932124e-05,6.1657221e-05,4.9490082e-05,5.9577044e-05,2.67623796e-05,3.3493997e-05,5.94334423519989e-05
384.45,0.000135506329,0.000153630473,0.000119619189,0.000115773296,8.8195416e-05,6.3748427e-05,6.2975052e-05,4.9263046e-05,5.8917994e-05,2.68129247e-05,3.2323578e-05,6.00888416548719e-05
384.46,0.000134598454,0.000154415684,0.000119964854,0.000114262323,8.8445048e-05,6.8593924e-05,6.3789853e-05,4.9344284e-05,5.8691765e-05,2.67064276e-05,3.0850803e-05,6.10312519486176e-05
384.47,0.0001351187,0.000155035191,0.000120543742,0.000112099832,8.9894151e-05,6.7257263e-05,6.3964434e-05,4.9091424e-05,5.8863925e-05,2.68014922e-05,2.9113332e-05,6.07109277618714e-05
384.48,0.000136857785,0.000155440305,0.000116985141,0.00011173184,9.139275e-05,6.4667869e-05,6.3441767e-05,4.9254169e-05,5.9334406e-05,2.7001144e-05,2.7385007e-05,5.99967642885836e-05
384.49,0.000139582217,0.000155592559,0.000117707944,0.000113105085,9.1671703e-05,6.0613501e-05,6.224122e-05,4.9070442e-05,5.9974088e-05,2.67187478e-05,2.57269986e-05,5.89721596854958e-05
384.5,0.000140051353,0.000155464246,0.000118731489,0.000114200991,9.1432562e-05,5.8395058e-05,6.0444569e-05,4.8545623e-05,6.0662728e-05,2.6058837e-05,2.43715076e-05,5.82529688921073e-05
384.51,0.000137442322,0.000155039764,0.000119199818,0.000114014574,9.0728051e-05,5.8361702e-05,5.8176361e-05,4.8203724e-05,6.1321509e-05,2.51628518e-05,2.34620455e-05,5.79526869322023e-05
384.52,0.00013404808,0.000154316423,0.000120321279,0.000112851149,8.94694e-05,5.9020214e-05,5.5587236e-05,4.7869626e-05,6.1929987e-05,2.42808008e-05,2.31188284e-05,5.76553228850805e-05
384.53,0.000130332383,0.000153304983,0.000118320995,0.000111663514,8.8894009e-05,5.9304547e-05,5.284236e-05,4.7731091e-05,6.2522325e-05,2.40020361e-05,2.33609553e-05,5.73214137662937e-05
384.54,0.00012622556,0.000152028309,0.000114667975,0.000111036206,8.9031199e-05,6.1540475e-05,5.0115238e-05,4.7337006e-05,6.3165235e-05,2.45094777e-05,2.42248757e-05,5.75236680603319e-05
384.55,0.000124223662,0.00015052164,0.000112124042,0.000111303861,8.9082309e-05,6.6508367e-05,4.7585831e-05,4.576497e-05,6.3926774e-05,2.53127655e-05,2.54753491e-05,5.8032895477661e-05
384.56,0.00012472723,0.000148829899,0.000112565202,0.000112429626,8.977606e-05,6.4455897e-05,4.5434369e-05,4.4211226e-05,6.4841105e-05,2.60644053e-05,2.68734766e-05,5.74616873411397e-05
384.57,0.000127967873,0.000147006886,0.000112776905,0.00011278094,9.1220321e-05,6.0907518e-05,4.3832474e-05,4.2950961e-05,6.5887784e-05,2.64442064e-05,2.834453e-05,5.64655919167819e-05
384.58,0.000132799382,0.000145112857,0.000110551468,0.000111784026,9.1811583e-05,5.9733871e-05,4.2923792e-05,4.2269046e-05,6.6985842e-05,2.58252105e-05,2.9552878e-05,5.54222842434353e-05
384.59,0.000135223072,0.000143213179,0.000110397869,0.000110414278,9.1283267e-05,6.0038648e-05,4.2800321e-05,4.2905769e-05,6.8007504e-05,2.58483176e-05,3.0509442e-05,5.52357309351518e-05
384.6,0.000135735786,0.000141374564,0.000107627707,0.0001088105,8.9829322e-05,6.358084e-05,4.3477394e-05,4.2949885e-05,6.8809662e-05,2.55561298e-05,3.1033723e-05,5.54994400525961e-05
384.61,0.000140854587,0.0001396648,0.000112029085,0.000107431606,8.8872489e-05,6.1242961e-05,4.4876732e-05,4.2885863e-05,6.9269652e-05,2.57122843e-05,3.1244619e-05,5.48060390553856e-05
384.62,0.000144609827,0.000138147909,0.000117453201,0.000106254462,8.920309e-05,6.4558924e-05,4.6821871e-05,4.3443769e-05,6.9317265e-05,2.62659939e-05,3.1195392e-05,5.57615169174372e-05
384.63,0.000146660683,0.000136884416,0.000114883713,0.000105354119,8.9378478e-05,6.2212975e-05,4.9053226e-05,4.3649823e-05,6.8953577e-05,2.68087821e-05,3.1019735e-05,5.53393539081632e-05
384.64,0.000147289067,0.000135927852,0.000121041661,0.000105974971,8.7766092e-05,6.0534953e-05,5.1261178e-05,4.4648889e-05,6.824799e-05,2.6608404e-05,3.0922626e-05,5.5627430385381e-05
384.65,0.00015015042,0.000135323409,0.000112349464,0.000106497369,8.642701e-05,5.5467531e-05,5.3134225e-05,4.3939536e-05,6.7318864e-05,2.6199793e-05,3.0978847e-05,5.37858437689832e-05
384.66,0.000153263019,0.00013510525,0.000112696743,0.000107101543,8.7391913e-05,5.5487975e-05,5.4408209e-05,4.3748277e-05,6.6301237e-05,2.51007666e-05,3.1298957e-05,5.36568612317894e-05
384.67,0.000155916973,0.000135297047,0.000112363452,0.000108118632,8.8459305e-05,5.8584165e-05,5.4915274e-05,4.2503614e-05,6.5314007e-05,2.43850921e-05,3.1869775e-05,5.38762576769911e-05
384.68,0.000156598619,0.000135909022,0.000111492161,0.000109260806,8.8529245e-05,5.8513149e-05,5.4611842e-05,4.1526068e-05,6.4435453e-05,2.42522868e-05,3.2488744e-05,5.35234242504325e-05
384.69,0.000150198571,0.000136938216,0.000108541231,0.000110010778,8.8051501e-05,5.7733318e-05,5.3587221e-05,4.112472e-05,6.3698393e-05,2.44653617e-05,3.3160437e-05,5.35937275401166e-05
384.7,0.000144588038,0.000138367413,0.000108062411,0.000110506545,8.7306371e-05,5.8556996e-05,5.2044506e-05,4.1066078e-05,6.3102558e-05,2.42925023e-05,3.3631456e-05,5.38768899440845e-05
384.71,0.000143231471,0.000140165947,0.000107043439,0.00011056169,8.6500178e-05,5.6229339e-05,5.0263188e-05,4.2212556e-05,6.2639071e-05,2.4206503e-05,3.3850422e-05,5.319085458439e-05
384.72,0.000144281647,0.000142289971,0.000106386541,0.00011079303,8.6745506e-05,5.5934784e-05,4.854643e-05,4.409717e-05,6.2321651e-05,2.39314774e-05,3.3695747e-05,5.29412176189525e-05
384.73,0.00014576303,0.000144682726,0.000108822605,0.000111404198,8.7736771e-05,5.7359408e-05,4.7166998e-05,4.5029255e-05,6.2204367e-05,2.35834721e-05,3.3137303e-05,5.32095304680478e-05
384.74,0.000148012139,0.000147277231,0.000108398392,0.000112000571,8.9308538e-05,5.771126e-05,4.6320993e-05,4.5687767e-05,6.238379e-05,2.29473947e-05,3.2231042e-05,5.31732240020226e-05
384.75,0.000151428977,0.000149998166,0.000105008992,0.000112579997,9.1159796e-05,5.7284088e-05,4.609853e-05,4.5459924e-05,6.2977473e-05,2.24533493e-05,3.1095055e-05,5.27565934595456e-05
384.76,0.000156613145,0.000152762948,0.000101601838,0.000113368974,9.2887314e-05,5.7848988e-05,4.6476475e-05,4.4640819e-05,6.408387e-05,2.23931471e-05,2.9855503e-05,5.24428986880245e-05
384.77,0.000161663082,0.000155486035,0.000100246347,0.000114813504,9.3621684e-05,5.953239e-05,4.7331088e-05,4.4001406e-05,6.5737682e-05,2.28200232e-05,2.8619448e-05,5.26307347290721e-05
384.78,0.000163715552,0.000158081885,0.000102567817,0.000116453328,9.2972318e-05,5.968572e-05,4.8469765e-05,4.3743704e-05,6.7870314e-05,2.38775967e-05,2.7603435e-05,5.3150498767e-05
384.79,0.000165642399,0.000160467108,0.00010377482,0.000117479294,9.191192e-05,5.912082e-05,4.9671388e-05,4.4440952e-05,7.0295887e-05,2.55237153e-05,2.68726158e-05,5.36302273379325e-05
384.8,0.000168549751,0.000162565308,0.000102757462,0.000117779498,9.1131013e-05,5.8140046e-05,5.0729903e-05,4.555246e-05,7.2728185e-05,2.732771e-05,2.64740654e-05,5.38223197827346e-05
384.81,0.000168352036,0.000164308697,0.000104415309,0.000117603303,9.1525636e-05,5.6478164e-05,5.1490635e-05,4.5670551e-05,7.4828537e-05,2.8227784e-05,2.64255916e-05,5.41898411088886e-05
384.82,0.000166725662,0.000165642668,0.000105120627,0.00011772516,9.3262569e-05,5.8404473e-05,5.1874229e-05,4.5594693e-05,7.6280868e-05,2.8396447e-05,2.66566626e-05,5.53156473681196e-05
384.83,0.000166474147,0.000166526871,0.000106177259,0.000118925169,9.4608376e-05,5.9233262e-05,5.1888217e-05,4.6088039e-05,7.685061e-05,2.8426844e-05,2.7164427e-05,5.60799914060009e-05
384.84,0.000166268362,0.000166937634,0.000104668707,0.000120559613,9.507536e-05,6.0926886e-05,5.1617065e-05,4.5255484e-05,7.6503869e-05,2.8473112e-05,2.7790928e-05,5.63572528936901e-05
384.85,0.00016255132,0.000166869308,0.000105093189,0.000121438167,9.590119e-05,5.7022889e-05,5.1203881e-05,4.364256e-05,7.5207289e-05,2.7959322e-05,2.8595776e-05,5.57633207174539e-05
384.86,0.000159644506,0.000166334267,0.000102701779,0.000120653494,9.6922583e-05,5.586323e-05,5.0820287e-05,4.2347056e-05,7.3758724e-05,2.7492607e-05,2.942591e-05,5.52953050734533e-05
384.87,0.00015656069,0.00016536237,0.000104511073,0.00011984757,9.7574908e-05,5.5121597e-05,5.063118e-05,4.2451697e-05,7.0568653e-05,2.8013391e-05,3.014145e-05,5.52392693282745e-05
384.88,0.000151353657,0.000164000423,0.000104206565,0.000118531891,9.9046069e-05,5.8507231e-05,5.0766218e-05,4.4147742e-05,8.8584121e-05,2.7843383e-05,3.0855645e-05,5.93756111084318e-05
384.89,0.000151257086,0.000162308682,0.000104103538,0.000118029937,9.9796579e-05,5.8781073e-05,5.1294265e-05,4.5739415e-05,8.7771203e-05,2.6920444e-05,3.1428346e-05,5.9707722990417e-05
384.9,0.000154518442,0.000160359239,0.000104343755,0.000118752202,0.000100239622,5.7655308e-05,5.22129e-05,4.6298397e-05,8.5476902e-05,2.60918971e-05,3.1752491e-05,5.92170131964805e-05
384.91,0.000157544692,0.000158231449,0.0001015206,0.000120627132,0.000101921141,6.2310622e-05,5.3451914e-05,4.7142788e-05,8.4507157e-05,2.6139806e-05,3.190071e-05,6.03283906743995e-05
384.92,0.0001593287,0.000156009778,0.000104146578,0.000123092786,0.000102588261,6.5155297e-05,5.4888643e-05,4.7342117e-05,8.4019998e-05,2.6701209e-05,3.1761368e-05,6.15186486739142e-05
384.93,0.000158906908,0.000153777885,0.000105774297,0.000124463879,0.000101886978,6.3404645e-05,5.6375406e-05,4.8434257e-05,8.3888188e-05,2.7541296e-05,3.1385575e-05,6.19491227558402e-05
384.94,0.000156647846,0.000151616739,0.000103017316,0.000123504356,0.000101816231,6.0804222e-05,5.7771785e-05,4.9664394e-05,8.3680251e-05,2.7572769e-05,3.0763647e-05,6.19124972104518e-05
384.95,0.000153146542,0.000149599239,0.0001020586,0.000122803611,0.000102464521,6.0395342e-05,5.8974753e-05,5.027072e-05,8.3097059e-05,2.8177481e-05,2.9995652e-05,6.25162588700317e-05
384.96,0.000149842684,0.000147788062,9.8745865e-05,0.000122694128,0.000101778033,6.0904828e-05,5.9940732e-05,5.055586e-05,8.199389e-05,2.7660463e-05,2.9127589e-05,6.27023585200877e-05
384.97,0.00014709996,0.000146233242,0.000100248499,0.000122294663,9.9740627e-05,6.0240936e-05,6.069447e-05,5.0905829e-05,8.0446064e-05,2.731157e-05,2.827459e-05,6.25691867012938e-05
384.98,0.000146705875,0.000144969749,0.000107340684,0.000121807504,9.8073096e-05,5.9509525e-05,6.132124e-05,4.9876366e-05,7.8717201e-05,2.7159585e-05,2.7597248e-05,6.22693517528027e-05
384.99,0.000147450736,0.00014401722,0.000104701794,0.00012123561,9.6729441e-05,6.0327016e-05,6.1944244e-05,4.7902175e-05,7.7172872e-05,2.7402223e-05,2.7142369e-05,6.14825365789996e-05
385,0.000147627738,0.000143378883,9.9928389e-05,0.000120852016,9.6032731e-05,6.2407193e-05,6.269045e-05,4.5241227e-05,7.6160356e-05,2.763975e-05,2.7000337e-05,6.0967775171161e-05
385.01,0.000148187796,0.000143044785,9.7354059e-05,0.000121470178,9.6304152e-05,6.4232089e-05,6.3656698e-05,4.3488692e-05,7.5889742e-05,2.82181e-05,2.7159854e-05,6.11008954430259e-05
385.02,0.000146713407,0.000142989909,9.999537e-05,0.000122744162,9.5773953e-05,6.1986746e-05,6.487742e-05,4.3321105e-05,7.635834e-05,2.8970224e-05,2.7608277e-05,6.14258933127774e-05
385.03,0.000143257295,0.000143179823,0.000103868701,0.000123676785,9.4177438e-05,5.8635813e-05,6.6308769e-05,4.3631531e-05,7.7334541e-05,2.9357315e-05,2.8321127e-05,6.17982443826737e-05
